flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
0,54,6,64,1.946691711,1.946691711,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83348382.53,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,54,6,64,1.378749323,1.378749323,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83093175.21,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0.061271839,30475,17,64,9943.400264,9943.400264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83012249.7,9.5,10,0,0,0,141.55,DoS-UDP_Flood
0.066835966,37564.47,15.98,73.55,257932.0043,257932.0043,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0.03,0,0,0,0,0,0,0,0,1,0,0,0,1,1,556.63,50,75.79,52.00086251,6.544588634,53.83,83011545.61,9.5,10.18726903,9.27755377,390.1188264,0.18,141.55,DoS-UDP_Flood
0,54,6,64,229.2783776,229.2783776,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089902.07,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,54,6,64,21.82977583,21.82977583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83076123.98,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,54,6,64,1.773550807,1.773550807,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83094021,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,54,6,64,1.438494992,1.438494992,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83331311.83,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0,54,6,64,32.39069897,32.39069897,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83345129.62,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
23.54283578,1879234.7,6,114.4,83.09498148,83.09498148,0,0,0,0,0,1,0,0,0,1.8,0,116.9,1861.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,7303,943.8,1902,1424.543294,347.9391398,992.3,0.008071113,5.5,53.1911248,492.0602504,197240.5904,0.8,38.5,BenignTraffic
0,54,6,64,1.313110614,1.313110614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83067302.08,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,54,6,64,28.75046012,28.75046012,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83348125.58,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0.002925642,2625,17,64,87944.28205,87944.28205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83015491.68,9.5,10,0,0,0,141.55,DoS-UDP_Flood
0,54,6,64,7.380647704,7.380647704,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83313867.89,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0.051367581,116.98,6.11,63.82,11.06305813,11.06305813,0,0,0,0,0,0,0,0,0,0,0,0.14,0.45,1,0,0,0,0,0,0,1,0,0,0,0,1,1,618.72,54,103.68,60.00149021,14.9925533,56.88,83068402.96,9.5,10.88620419,21.223423,1322.697669,0.18,141.55,DDoS-TCP_Flood
0,54,6,64,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83348617.88,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0.020259461,1420.27,6,64,72.53501868,72.53501868,0,1,0,1,0,0,0,0,0.98,0.02,0.98,0.12,1.47,0,0,0,0,0,0,0,1,0,0,0,0,1,1,849.56,54,336.56,92.30534848,88.30469323,69.03,83345082.71,9.5,12.57012945,124.9954535,42730.98214,0.31,141.55,DDoS-RSTFINFlood
0.000236721,54.66,6,66.49,14.93516583,14.93516583,0,0,0,0,1,1,0,0,0.01,0,0.02,0.98,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83314524.17,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0,54,6,64,1.885015215,1.885015215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82951264.69,9.5,10.39230485,0,0,0,141.55,DoS-TCP_Flood
1.968015931,235898.16,15.81,62.07,71.35299285,71.35299285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8837.82,307.94,1479.44,839.0138993,543.5757066,845.72,83366622,9.5,40.65837227,768.9618062,311778.6682,0.95,141.55,DDoS-UDP_Fragmentation
0.016495929,60.38,6.11,65.91,1.139159886,1.139159886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,584.76,54,71.76,55.0246849,4.135423849,56.96,83067582.05,9.5,10.48475419,5.870776063,287.7059047,0.06,141.55,DDoS-TCP_Flood
0.708166504,6347.6,9.3,96.8,37.25605336,37.25605336,0,0,0,0,0,1,0,0,0.2,0.3,0,4.8,11.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16185.3,50,2882,1076.713261,782.3263055,471.2,166518544.8,13.5,46.34716131,1106.6155,614075.8426,1,244.6,BenignTraffic
0,54,6,64,3823.431176,3823.431176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83034070.33,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
12.59732303,6660816.48,16.72,65.05,945.3967783,945.3967783,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5783.68,520.68,554,552.1768752,7.571186868,544.75,83763330.61,9.5,33.23044675,10.77728631,834.7462866,0.07,141.55,Mirai-udpplain
0,54,6,64,5729.923497,5729.923497,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83331185.49,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0,0,1,64,41.4585963,41.4585963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83127803.16,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,757,6,64,27.27363999,27.27363999,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10197,431,1514,1004.797783,538.4707399,944,83336634.67,9.5,44.78821112,761.4567604,305219.3223,0.95,141.55,DDoS-ACK_Fragmentation
0.0001227,59.57,6.11,67.6,215.2047636,215.2047636,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,1,0,0,0,0,1,1,591.29,54,78.29,55.42190243,5.692723748,57.8,83072010.38,9.5,10.52343011,8.07948847,262.8491666,0.13,141.55,DDoS-TCP_Flood
0,54,6,64,7.579291277,7.579291277,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83340930.24,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0.022030201,1.48,46.59,64,1.365131331,1.365131331,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6112.4,488.4,586.82,573.3637086,30.8571952,586.82,83698548.5,9.5,33.77195681,43.67787019,5377.046355,0.19,141.55,Mirai-greeth_flood
4.242115338,204.11,6.44,61.6,0.952307049,0.952307049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,814.55,66.4,124.71,87.22431026,24.86441761,67.43,82950677.92,9.5,12.42385344,35.20023394,3760.236407,0.19,141.55,DoS-TCP_Flood
0,54,6,64,28.90749445,28.90749445,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83093347.96,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,54,6,64,0.39962826,0.39962826,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83314556.51,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0,54,6,64,20.16805818,20.16805818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82943191.81,9.5,10.39230485,0,0,0,141.55,DoS-TCP_Flood
0,54,6,64,26.3021423,26.3021423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83075967.1,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0.002989163,2575,17,64,61162.83951,61162.83951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83011789.43,9.5,10,0,0,0,141.55,DoS-UDP_Flood
0.035115938,26149.5,17,64,52699.32977,52699.32977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83495227.83,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,0,1,64,220.1676596,220.1676596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83150279.55,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0.129563611,57.24,5.94,63.36,1.244017031,1.244017031,0,0,0,0,1,1,0,0,0,0,0.07,0.99,0.99,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567.48,54,54.48,54.02967174,0.115266683,54.06,83330877.31,9.5,10.39517018,0.163465833,0.167653393,0.08,141.55,DDoS-PSHACK_Flood
0,54,6,64,6.949906432,6.949906432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83068407.69,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0.100597417,88.02,6,64,12.7377926,12.7377926,0,0,1,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362145.3,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
0,0,1,64,219.1095207,219.1095207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83128975.97,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0.020576489,743.84,5.88,62.55,5.612573025,5.612573025,0,0,0,0,0,0,0,0,0,0.03,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9533.1,338.34,1468.4,890.2024313,545.8930992,923.2,83335259.96,9.5,42.01909712,771.9068904,314002.1026,0.95,141.55,DDoS-ACK_Fragmentation
0,0,1,64,476.0574315,476.0574315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83482367.29,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
5.138562415,108,6,64,0.389214914,0.389214914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83072066.72,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,0,1,64,42.85039716,42.85039716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83124531.02,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0.001480091,2.14,1.05,64,153.8998727,153.8998727,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1,1,1,445.08,42,46.08,42.42345752,1.196539912,42.24,83124777.67,9.5,9.210581895,1.693979478,8.822682356,0.17,141.55,DDoS-ICMP_Flood
0,0,1,64,25.39132435,25.39132435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83149329.84,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,54,6,64,2.86109419,2.86109419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83067245.05,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,54,6,64,7.345779154,7.345779154,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83345113.52,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,42,17,64,12.81204257,12.81204257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,441,42,42,42,0,42,83007557.17,9.5,9.16515139,0,0,0,141.55,DoS-UDP_Flood
0,54,6,64,12.84712599,12.84712599,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83343803.75,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,54,6,64,125.3284329,125.3284329,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83345149.04,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,54,6,64,2.911288623,2.911288623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83068380.58,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,0,47,64,2.999289204,2.999289204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6216,592,592,592,0,592,83693951.11,9.5,34.40930107,0,0,0,141.55,Mirai-greeth_flood
0,54,6,64,1.503229164,1.503229164,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83318156.62,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0.010841324,5644.66,17,64,13824.163,13824.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,528.5,50,53.5,50.28693491,0.944973068,50.25,83098546.63,9.5,10.02843902,1.338285922,6.533292487,0.14,141.55,DDoS-UDP_Flood
0,54,6,64,30.53567515,30.53567515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83037681.26,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,42,17,64,39.77121357,39.77121357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,441,42,42,42,0,42,83003521.96,9.5,9.16515139,0,0,0,141.55,DoS-UDP_Flood
0.219188533,36268.2,16.72,63.14,4910.810415,4910.810415,0,0,0,0,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0,0,0,0,0,1,0,0,0,1,1,531.7,50.34,54.8,51.12323148,1.399730726,50.34,83102214.36,9.5,10.10695843,1.981362017,10.6837403,0.19,141.55,DDoS-UDP_Flood
0.114279666,34618.5,17,64,102652.4053,102652.4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83123739.66,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,54,6,64,7.0552456,7.0552456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83033388.25,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
4.865847075,118.44,6,64,0.803433921,0.803433921,0,0,1,0,0,0,0,0,0.01,2,0,0.02,0.09,0,0,0,0,0,0,0,1,0,0,0,0,1,1,568.32,54,55.32,54.07508256,0.305371377,54.24,82985271.04,9.5,10.39956722,0.433676849,0.856109694,0.11,141.55,DoS-SYN_Flood
37.95188923,39056.8,8.2,133,11.40509682,11.40509682,0,0,0,0,0,1,0,0,0,0.8,0,137.9,283.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4525,60,2031.4,285.2687797,482.7950857,366.2,166521959.8,13.5,23.7777172,684.4122717,258369.5381,1,244.6,BenignTraffic
0,54,6,64,11.55454056,11.55454056,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83343844.87,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0.071102929,30010,16.83,63.36,8640.492187,8640.492187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,526.3,50,51.3,50.10048825,0.342996516,50.1,83106445.79,9.5,10.0100332,0.485827203,0.922877818,0.13,141.55,DDoS-UDP_Flood
0.127495728,34685,17,64,6560.095338,6560.095338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83106307.14,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0.122087612,21729.5,17,64,109688.1031,109688.1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83097603.98,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
5.129814727,187.92,6,64,0.675901462,0.675901462,0,0,1,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83362350.92,9.5,10.39230485,0,0,0,141.55,DDoS-SynonymousIP_Flood
6.613524237,134.88,6,64,0.360614833,0.360614833,0,0,1,0,0,0,0,0,0,2.24,0.24,0,0.24,0,0,0,0,0,0,0,1,0,0,0,0,1,1,573,54,54.72,54.50604013,0.313386037,54.48,82972530.44,9.5,10.44047905,0.442769301,0.55069599,0.18,141.55,DoS-SYN_Flood
0,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83150629.23,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,53.46,5.94,63.36,12.45468303,12.45468303,0,1,0,1,0,0,0,0,0.99,0,0.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,568.08,54,55.08,54.12586438,0.327419249,54.06,83343857.76,9.5,10.40437645,0.463494869,0.631417647,0.18,141.55,DDoS-RSTFINFlood
0,54,6,64,3.437356083,3.437356083,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83348273.31,9.5,10.39230485,0,0,0,141.55,DDoS-RSTFINFlood
0,54,6,64,31.28519189,31.28519189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83067440.49,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
4.675145395,110.14,6.11,63.26,0.586659632,0.586659632,0,0,1,0,0,0,0,0,0,1.96,0,0.01,0.02,0,0,0,0,0,0,0,1,0,0,0,0,1,1,578.64,54,65.64,54.72545958,2.789556781,55.76,82985325.23,9.5,10.46022257,3.958350074,90.02404812,0.21,141.55,DoS-SYN_Flood
0,0,1,64,8.145544939,8.145544939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83149411.48,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0.206284618,230831,6,64,778.0505312,778.0505312,0,0,0,0,0,1,0,0,0,0,0,72,160.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1023,66,66,66,0,66,166612368.2,13.5,11.48912529,0,0,0,244.6,MITM-ArpSpoofing
0,54,6,64,35.86401733,35.86401733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83076441.26,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0.087014735,43575,17,64,10013.93885,10013.93885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83012130.32,9.5,10,0,0,0,141.55,DoS-UDP_Flood
4.346997061,108,6,64,0.460087784,0.460087784,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,82985554.25,9.5,10.39230485,0,0,0,141.55,DoS-SYN_Flood
0,54,6,64,4.410482012,4.410482012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83072368.61,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0.162956917,27365,17,64,154640.3723,154640.3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83106613.17,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,0,1,64,0.632068903,0.632068903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83124883.82,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0,1.76,1.16,64.58,63.17531612,63.17531612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,454.4,42,55.4,42.89615368,3.329868604,43.34,83150634.3,9.5,9.258417792,4.719287497,112.1778451,0.1,141.55,DDoS-ICMP_Flood
0.040052161,59.51,6,63.78,31.85425239,31.85425239,0,0,1,0,0,0,0,0,0,1.01,0,0.02,0.06,0,1,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83093977.38,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0.369488058,27132,17,64,3631.959206,3631.959206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83101877.15,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,0,1,64,1.623201633,1.623201633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,441,42,42,42,0,42,83150686.15,9.5,9.16515139,0,0,0,141.55,DDoS-ICMP_Flood
0.041839781,11168.5,17,64,9463.616126,9463.616126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83098517.13,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,54,6,64,2.501898955,2.501898955,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83330833.14,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0.066841164,38025,17,64,11374.16221,11374.16221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83012392.7,9.5,10,0,0,0,141.55,DoS-UDP_Flood
0,54,6,64,1.4364714,1.4364714,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83094338.99,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0.135498681,28675,17,64,154108.7683,154108.7683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83102397.93,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
6.39364289,106.92,5.95,64.54,0.309681964,0.309681964,0,0,1,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,574.04,54,61.04,54.66633878,2.003130917,54.44,82977026.75,9.5,10.45512005,2.836185171,26.0240157,0.16,141.55,DoS-SYN_Flood
0,54.2,6,63.75,3.003905367,3.003905367,0,0,1,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0,0,1,1,571,54.2,58,54.71954793,1.191397498,54.2,82973000.48,9.5,10.45907906,1.686404254,8.015751636,0.19,141.55,DoS-SYN_Flood
0,54,6,64,1.348800343,1.348800343,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089292.42,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0.226619685,15217,17,64,6015.382258,6015.382258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83123858.99,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,54,6,64,2.780388282,2.780388282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83072297.24,9.5,10.39230485,0,0,0,141.55,DDoS-TCP_Flood
0,54,6,64,71.49219336,71.49219336,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83331717.29,9.5,10.39230485,0,0,0,141.55,DDoS-PSHACK_Flood
0.172630284,35540.5,17,64,5105.363122,5105.363122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,525,50,50,50,0,50,83102297.49,9.5,10,0,0,0,141.55,DDoS-UDP_Flood
0,54,6,64,2.264581399,2.264581399,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,567,54,54,54,0,54,83089855.53,9.5,10.39230485,0,0,0,141.55,DDoS-SYN_Flood
0,0,46.54,65.91,6.225603127,6.225603127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6122.14,498.14,592,579.1671661,29.4275182,587.06,83702398.25,9.5,34.01486532,41.65418508,4890.329916,0.19,141.55,Mirai-greeth_flood
